3877	0	1915
1603	0	229
12953	1	10004
7398	1	5957
11891	2	4979
6081	3	494
12022	3	228
6749	1	7996
9000	1	11756
12732	3	1851
7568	0	4225
6227	1	13880
12904	1	13992
11611	3	2364
5831	3	443
11228	0	1243
3519	1	11788
4574	3	897
845	2	11317
13884	3	717
12872	3	951
8548	3	1281
5330	4	4106
7163	2	14390
8749	3	2099
8773	3	95
15370	0	2069
12153	0	1831
11868	1	5781
10692	1	11329
5880	1	9445
12070	2	6306
5560	3	1190
7850	3	1638
3910	1	9815
5441	1	12016
9289	0	1474
9945	3	2733
9848	3	1993
12626	3	1400
6151	1	12416
12248	0	2534
10386	3	138
7581	3	2699
10978	3	356
9829	2	4855
7724	0	315
13187	2	13127
16339	1	9935
4583	2	9484
6338	2	5071
2886	1	10582
15804	0	1933
13852	3	1119
10517	4	4126
9580	2	11101
9243	1	14344
12432	4	4088
14498	3	1706
11057	2	9944
4591	2	4878
11209	1	8850
14646	3	2429
5245	3	1804
4602	3	2500
5615	3	1951
5700	3	1987
15641	1	14251
11576	3	1813
5639	2	6408
13165	1	8444
11900	1	4706
9376	0	1099
6357	4	4116
12689	4	4124
12557	1	13364
15464	1	11897
2674	1	12757
9192	2	4335
7379	2	7377
6797	4	4113
9739	3	2446
12078	2	5371
5053	3	1639
13051	2	12200
12187	1	14393
11623	0	4278
8079	4	4119
11599	2	5939
6924	1	2215
14177	1	6574
13603	2	12310
6565	3	824
13992	3	1090
5111	3	425
15067	0	4264
2878	3	3002
6984	3	1546
9821	2	10649
5548	3	2553
6409	2	4914
3404	1	14171
7519	2	4390
5424	3	2478
14578	4	4088
5243	3	3739
4541	3	1286
14860	3	1286
4639	4	4119
8495	2	8814
6685	1	14376
11539	3	221
11941	4	4106
4530	3	2446
6625	1	12683
14048	3	452
5366	3	508
14760	1	7429
5126	3	2364
10287	1	5964
108	0	3043
8592	3	2315
14282	2	4687
15968	1	10085
12365	2	11067
4562	1	10681
11488	2	7636
12771	3	1190
6394	0	286
4437	3	1302
13431	3	3083
7554	1	4528
6010	4	4097
7247	3	829
4836	3	3147
8670	3	1790
14405	2	9256
15647	1	1855
16078	1	12257
9786	1	11871
12101	3	803
3920	0	2531
288	0	2012
14762	3	2379
4781	3	1302
7068	1	6756
8759	3	466
4367	3	1478
7225	1	15193
13017	2	4565
5072	3	1193
12180	1	14160
12827	3	2978
13934	3	3739
4889	3	1856
7383	3	1580
14278	3	1963
12178	4	4119
10307	4	4088
6138	3	138
7885	1	8886
3642	1	4745
4708	4	4119
9134	3	1655
13646	3	1158
11658	2	12079
9260	2	13328
5045	4	4109
13622	3	2689
7155	1	10796
6954	4	4097
9813	3	3160
9420	3	550
7312	3	2795
12188	3	95
9906	3	1930
13125	3	2270
3015	3	364
9879	3	2973
6471	1	7093
15865	1	13588
12931	3	1655
10408	2	12161
9567	3	104
11739	3	1227
15070	1	9297
16161	1	9877
11848	2	4396
10431	2	6438
8653	1	10822
12884	3	2659
11612	3	2131
14293	3	584
6651	0	4278
10427	1	7782
4397	3	490
11015	2	4448
9099	3	1407
7204	3	1019
935	1	11107
1667	2	7833
13406	4	4107
5575	3	3038
12910	3	2364
7543	3	974
11032	4	4088
7794	1	8635
5245	3	466
7802	1	4864
6419	3	1638
10707	0	588
9869	4	4116
12868	0	1082
4921	3	841
4930	0	842
8873	2	8372
5873	3	898
4677	2	10339
6475	1	7880
10314	4	4119
9830	3	1432
15253	1	9026
11200	2	6756
4284	0	2019
12360	1	8069
5513	3	1220
14961	1	4603
12907	2	14464
12498	3	2343
11875	2	13076
16032	1	14727
471	1	4426
9918	3	3782
10993	1	9159
7737	3	1951
2819	4	4124
12623	4	4088
7480	3	1951
6119	3	1036
11423	3	1639
6815	1	10365
5706	1	12452
11495	4	4107
9687	3	457
10120	3	203
13968	2	10903
10333	2	10714
10632	1	14016
7984	2	11586
5547	1	13555
11084	3	599
11241	2	5690
5433	4	4125
7125	1	5862
11065	2	8543
4921	3	387
8337	2	14318
10190	2	9053
9965	3	656
12072	3	2748
11876	3	717
10469	3	2584
13529	3	1190
5337	3	1564
13261	4	4126
9724	2	14055
10656	1	13880
4441	4	4119
450	1	10763
2178	4	4119
12214	1	11739
7260	3	1370
6674	2	7916
14044	1	4880
6133	3	2435
6296	3	1030
8213	2	8618
5948	0	2570
10484	1	11306
14626	3	95
10224	1	13625
3577	0	2283
7163	3	3160
11716	2	13576
14134	0	1017
13255	3	1267
6629	1	11505
11464	2	9635
14087	3	829
11481	1	4742
8105	3	235
3291	0	3100
2420	1	11826
8135	3	1935
9311	1	6842
2738	3	2347
14820	3	656
6365	0	4278
