2948	9	66
263	18	681
202	19	572
277	17	572
2869	8	420
2363	7	649
2594	5	474
2092	12	681
3757	12	683
2199	5	579
4020	15	144
1273	8	420
2479	9	647
3738	5	689
1802	8	428
2276	8	420
2192	15	347
2225	12	676
2804	15	176
4129	5	579
989	11	144
3412	15	242
2154	5	429
1335	7	649
2302	5	382
1888	5	28
1376	12	684
1535	11	227
3599	8	692
937	5	579
850	16	571
155	18	682
2099	8	420
1147	5	474
747	15	232
2304	5	619
105	0	49
1964	16	572
2672	12	680
2173	7	26
2502	15	106
2875	7	394
2829	8	418
1005	5	621
2587	5	429
2460	9	424
1284	5	478
2158	9	469
818	8	419
2709	8	428
3352	11	260
862	8	692
929	8	419
1951	16	516
4175	9	4280
2488	5	478
941	8	692
4027	8	420
571	6	619
3286	5	474
2972	11	245
4115	5	619
1501	11	168
2319	7	459
2698	5	28
2517	5	474
1353	8	427
4121	5	429
3887	7	664
3727	8	418
4073	12	683
2315	15	176
2190	5	469
3959	5	469
4077	8	418
2115	5	413
3980	5	579
784	15	236
967	7	649
2781	9	591
3782	5	390
4071	5	66
2949	16	546
3962	7	649
4090	5	621
4237	9	689
318	0	425
3951	5	474
454	10	49
4068	9	637
1585	5	689
941	16	572
2922	8	418
1425	16	570
3498	11	212
2344	12	684
4070	7	68
2383	7	26
4198	5	469
1181	8	418
4253	5	474
4207	16	513
2568	7	68
4187	11	245
2376	9	480
3510	5	579
3569	5	429
2438	5	54
2387	9	66
1449	8	419
2758	7	26
1012	8	692
1371	5	28
1793	11	143
359	1	43
216	17	570
2346	9	471
1225	8	692
2104	7	459
3919	5	474
1075	15	239
3684	5	474
893	7	459
3565	5	579
4056	5	54
2005	2	249
2739	5	625
2545	15	231
2391	8	692
3779	5	478
1080	11	227
1266	8	692
1071	15	226
271	17	565
2616	5	478
2305	9	664
2809	16	537
1569	16	571
1959	15	183
1210	9	28
1288	16	572
1538	2	227
2749	7	459
2449	5	579
1110	15	261
1118	8	428
2952	5	382
2185	9	689
