3196
2686	5	619
2559	5	625
3073	9	43
2181	12	687
232	17	571
4113	5	429
2637	15	163
1596	15	209
3172	15	177
3479	5	474
1678	5	579
2765	12	681
2234	5	469
1328	12	684
2195	5	54
2483	9	478
218	17	571
1035	5	474
1945	5	429
2429	15	246
804	9	4293
2279	9	579
3380	5	689
2350	5	469
3881	5	478
1950	5	579
1398	9	463
2302	15	250
2193	5	429
2223	9	390
1291	15	242
163	18	681
3304	5	429
2061	5	579
3658	15	245
1058	12	683
1268	15	94
3503	5	689
3653	5	469
1862	5	429
2222	9	591
2031	9	429
720	5	478
2727	5	469
3165	5	413
746	5	469
3549	12	687
2247	15	251
2625	5	689
2465	15	193
303	17	570
2174	12	684
2770	5	429
2184	5	429
708	5	619
1604	15	164
720	5	429
4210	9	625
144	1	14
2279	12	681
3778	9	464
1559	5	28
2785	5	469
1472	5	474
3383	5	579
4161	5	429
2310	12	684
3865	5	382
3380	9	689
3066	15	144
3560	5	689
925	5	382
2086	5	474
3793	5	689
2094	15	222
2195	5	621
1792	15	107
3001	5	469
2617	9	573
3639	5	54
2833	15	246
3593	5	579
3958	15	224
242	1	625
2760	9	648
2523	15	175
224	1	633
3586	5	429
2261	15	237
2364	9	436
241	18	685
3982	15	178
1161	5	474
2680	15	154
3835	5	474
1492	9	405
1394	15	210
1283	15	88
4100	15	211
2283	15	344
3695	5	469
867	5	474
3105	15	246
2316	12	683
2737	9	14
2604	5	469
2187	12	684
105	17	570
3337	5	28
2782	9	4286
3814	5	429
3682	15	215
4040	5	469
4254	12	676
3215	5	689
300	18	678
1375	15	215
2102	5	429
350	1	654
3301	5	621
1604	5	689
3487	9	625
4124	5	474
3987	9	45
711	5	429
3900	15	261
2274	9	621
824	9	625
3078	5	474
2540	9	43
2884	15	163
3962	9	668
2743	15	212
958	5	429
2789	5	470
3940	9	372
2700	9	615
2247	15	162
96	17	568
552	21	683
2440	9	469
3093	12	681
1272	5	429
1413	15	251
245	17	572
1889	15	209
2573	12	678
790	5	54
4213	5	382
1363	15	232
1008	5	474
2956	5	474
2202	9	20
3561	5	621
3341	5	474
2060	12	681
3830	15	181
3896	9	579
3299	9	689
3735	5	382
1225	5	469
2443	5	474
2205	9	77
1650	9	46
1070	15	232
1262	5	429
1737	15	212
3624	5	382
3615	5	619
2738	15	167
2216	5	619
4215	15	232
3181	5	429
2145	5	689
2897	9	377
3684	5	689
4214	15	361
4046	9	373
707	5	429
2571	5	619
1470	5	619
3075	5	579
3728	5	469
2675	9	28
